id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51860123,1 Br Flat in City Centre w Terrace,33045682,Michael,,Central,51.45967,-2.59273,Entire home/apt,70,22,22,2022-11-04,1.37,1,0,17,
51917655,Victorian 2 Bedroom Apartment,6701435,Simon,,Clifton Down,51.46548,-2.61608,Entire home/apt,146,2,14,2022-12-11,0.88,1,358,11,
52023012,Peaceful double bedroom close to center & airport,63578407,Stian,,Filwood,51.42698,-2.58914,Private room,41,1,64,2022-10-24,4.52,1,22,52,
52052867,Bristol City Stays - Studio No.11,410588887,Louise,,Ashley,51.46088,-2.58545,Entire home/apt,103,2,48,2022-12-04,3.04,10,361,31,
52065799,Mid-century en-suite bedroom near City centre,415275955,Sandy,,Ashley,51.46683,-2.58924,Private room,69,3,4,2022-12-09,0.75,6,355,4,
52090754,Cheerful 2 bedroom house in lovely location,193245330,Rhodri,,Horfield,51.49266,-2.58481,Entire home/apt,100,2,1,2022-06-05,0.14,2,5,1,
52098822,"The Garden Flat, Clifton",421818603,Kevin,,Clifton Down,51.45932,-2.61137,Entire home/apt,131,2,60,2022-12-18,4.63,1,45,55,
52157323,Smart-Home in Original Victorian Building,19668857,Adele,,Bishopston & Ashley Down,51.47548,-2.59031,Entire home/apt,193,2,16,2022-10-30,1.03,1,353,9,
52163520,Bristol City Stays - 2 Bed - No.12,410588887,Louise,,Central,51.45939,-2.58427,Entire home/apt,109,2,64,2022-12-18,4.12,10,306,55,
52181921,Spacious Double loft room w/ kitchen in Montpelier,422414390,William,,Ashley,51.46922,-2.58456,Private room,57,1,50,2022-12-25,3.21,1,331,34,
52189885,Central Stylish Flat - The City on your Doorstep!,37526160,Adam,,Lawrence Hill,51.4594,-2.58351,Entire home/apt,65,2,103,2022-12-12,6.55,4,31,81,
52196952,Beautiful waterfront penthouse,73035575,Sarah,,Hotwells & Harbourside,51.45091,-2.60525,Entire home/apt,500,2,45,2022-12-04,2.99,1,349,31,
52219433,Sunny one bedroom garden flat with free parking,78818127,Sarah,,Brislington West,51.44694,-2.54943,Entire home/apt,95,4,9,2022-12-07,2.08,1,207,9,
52219508,Double room in quiet location,5285995,Ben,,St George Troopers Hill,51.4535,-2.52746,Private room,55,1,1,2021-09-14,0.06,1,365,0,
52234675,(F4) Large Central Flat - PARKING -  Sleeps 6,396199459,Donny Thomas,,Ashley,51.461563,-2.585281,Entire home/apt,106,2,95,2022-12-19,6.40,7,351,80,
52236122,St Paul’s Suites - Apartment 2,236481623,Mairead,,Ashley,51.46695,-2.5766,Entire home/apt,106,2,49,2022-11-14,3.30,34,209,40,
52254180,Unique Harbourside Apartment With Parking,123482662,Zarah,,Hotwells & Harbourside,51.44993,-2.60643,Entire home/apt,171,1,93,2022-12-23,6.16,1,313,71,
52278808,Lovely 1 bed apartment on the side of our house.,423145314,Abbie,,Horfield,51.49877,-2.58169,Entire home/apt,94,2,41,2022-12-04,2.91,1,311,33,
52281284,11 Modern room in the center of Bristol,101267565,Aneta,,Lawrence Hill,51.45866,-2.56817,Private room,27,1,15,2022-12-11,0.99,22,359,10,
52281576,9 Quiet room in the center of Bristol,101267565,Aneta,,Lawrence Hill,51.45817,-2.56795,Private room,28,1,48,2022-12-11,3.11,22,359,37,
52282121,10 Cozy room in the center of Bristol,101267565,Aneta,,Lawrence Hill,51.45826,-2.56796,Private room,28,1,36,2022-12-04,2.31,22,354,27,
52282543,7 Tiger room in the center of Bristol,101267565,Aneta,,Lawrence Hill,51.45948,-2.56861,Private room,35,1,37,2022-10-20,2.40,22,332,29,
52282668,8 Stylish room in the center of Bristol,101267565,Aneta,,Lawrence Hill,51.45929,-2.56943,Private room,25,1,29,2022-10-15,1.88,22,356,19,
52293435,Double room in central Victorian Totterdown home,400530630,Emma,,Windmill Hill,51.44062,-2.5723,Private room,54,1,15,2022-09-16,1.20,1,342,14,
52300644,Cheerful residential 2 bedroom home - free parking,393993273,Michael,,Henbury & Brentry,51.51521,-2.59641,Entire home/apt,75,3,8,2022-10-29,0.52,1,206,7,
52344708,Double bedroom & private bathroom on  Harbourside,250150114,Hannah,,Central,51.45152,-2.59392,Private room,80,1,22,2022-08-28,1.44,1,178,16,
52362708,Cosy jungle flat with free parking on premises,91441368,Jasmine,,Redland,51.46926,-2.59494,Entire home/apt,77,2,30,2022-12-03,2.16,1,72,28,
52379758,A Great One Bedroom Apartment with Garden,65192629,Hopewell,,Cotham,51.4648,-2.60417,Entire home/apt,102,1,9,2022-08-12,0.80,141,210,9,
52415866,"whole apartment, Own entrance, secure parking",424259934,Joshua,,Filwood,51.42241,-2.59438,Entire home/apt,71,4,9,2022-12-21,0.64,1,301,3,
52417849,Two bedroom garden flat in Clifton,81809864,Henry,,Clifton Down,51.46921,-2.61614,Entire home/apt,166,2,17,2022-11-13,1.16,1,37,13,
52423570,A spare room to rent in a Victorian Terrace,90005182,Callum,,Brislington East,51.4525,-2.54794,Private room,36,1,66,2022-12-16,4.32,1,85,55,
52425000,Light double bedroom in lovely house!,94770499,Charly,,Brislington East,51.43665,-2.55136,Private room,58,2,2,2022-05-07,0.22,2,0,2,
52431280,Your Apartment I St Michaels Place,125651447,Your Apartment,,Central,51.46058,-2.60224,Entire home/apt,100,1,8,2022-12-08,0.53,67,356,6,
